종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,날짜
014820,동원시스템즈,1994-03-29,44450,1301708561800,13389,605134850,28991282,22662.0,29.65,1.96,1499.0,1.35,600.0,20220929
002690,동일제강,2015-09-24,2270,46589326200,124782,291163175,20300360,7761.0,4.19,0.29,542.0,0.88,20.0,20220929
013570,디와이,1989-05-30,5310,142389214530,199768,1089601250,26319633,13963.0,0.0,0.38,0.0,2.26,120.0,20220929
027740,마니커,2002-10-29,1155,73990580620,349925,415569610,63511228,745.0,0.0,1.55,0.0,0.0,0.0,20220929
088980,맥쿼리인프라,2006-03-15,11600,4716450622550,646787,7552540050,404845547,,,,,,,20220929
138040,메리츠금융지주,2011-05-13,20850,2647115306500,318238,6748418000,127571822,29591.0,3.51,0.7,5932.0,1.01,210.0,20220929
090370,메타랩스,2006-12-26,614,76955490864,144760,89490124,124523448,704.0,0.0,0.87,0.0,0.0,0.0,20220929
009680,모토닉,1994-01-14,7970,260700000000,27785,220372290,33000000,19169.0,14.54,0.42,548.0,5.02,400.0,20220929
085620,미래에셋생명,2015-07-08,2675,472633224630,77702,207336600,177016189,14579.0,4.43,0.18,604.0,3.74,100.0,20220929
134380,미원화학,2011-02-15,61900,135694835600,130,8027400,2199268,58718.0,11.11,1.05,5571.0,4.04,2500.0,20220929
035150,백산,1999-08-11,9810,239699750000,380953,3753764230,24335000,6016.0,12.31,1.63,797.0,1.02,100.0,20220929
002410,범양건영,1988-05-25,3145,78593223030,312980,1013721870,24831982,3456.0,16.21,0.91,194.0,0.0,0.0,20220929
207940,삼성바이오로직스,2016-11-10,813000,57650940000000,179199,145482268000,71174000,74551.0,138.29,10.91,5879.0,0.0,0.0,20220929
016360,삼성증권,1988-03-28,31150,2790625000000,259889,8199173700,89300000,68096.0,2.88,0.46,10810.0,12.2,3800.0,20220929
029780,삼성카드,2007-06-27,30450,3527903230950,105331,3203139300,115858891,70408.0,5.9,0.43,5164.0,7.55,2300.0,20220929
000070,삼양홀딩스,1968-12-27,61800,529271947800,9420,587294900,8564271,226314.0,2.01,0.27,30711.0,4.85,3000.0,20220929
002810,삼영무역,1988-03-28,12650,233606892200,4356,55075350,18466948,23697.0,5.53,0.53,2288.0,4.35,550.0,20220929
000520,삼일제약,1985-05-29,8290,113449620600,204358,1724589480,13701645,5254.0,0.0,1.58,0.0,0.97,80.0,20220929
009770,삼정펄프,2006-10-17,25300,63249266300,4096,104879500,2499971,86449.0,8.31,0.29,3046.0,3.95,1000.0,20220929
001290,상상인증권,1988-09-23,890,96745048160,77414,69160415,108337120,2041.0,9.37,0.44,95.0,0.0,0.0,20220929
248170,샘표식품,2016-08-09,30700,141388451700,111655,3563601050,4568286,47071.0,5.92,0.65,5188.0,0.65,200.0,20220929
200880,서연이화,2014-08-08,7360,199199580690,184600,1382925260,27028437,24588.0,7.56,0.3,973.0,2.04,150.0,20220929
003080,성보화학,1976-12-23,3020,60060000000,70669,212607555,20020000,6905.0,43.77,0.44,69.0,3.97,120.0,20220929
001430,세아베스틸지주,1991-03-12,16650,597104281350,369589,6310284800,35862119,51304.0,3.18,0.32,5231.0,9.01,1500.0,20220929
004430,송원산업,1977-06-25,15950,382800000000,224025,3661267900,24000000,22636.0,5.3,0.7,3011.0,1.25,200.0,20220929
011930,신성이엔지,1996-07-31,1900,395228449920,2065311,4062092305,205848151,1029.0,0.0,1.85,0.0,0.0,0.0,20220929
031440,신세계푸드,2010-04-29,50900,197109232000,3809,196598600,3872480,73553.0,81.57,0.69,624.0,1.47,750.0,20220929
404990,신한서부티엔디리츠,2021-12-10,4365,247325007280,21003,92199100,55955884,,,,,,,20220929
003410,쌍용씨앤이,1975-05-03,6080,3053389145700,1264250,7753531740,503859595,3296.0,16.43,1.84,370.0,7.24,440.0,20220929
004920,씨아이테크,1989-11-30,830,36283572416,316000,266071028,43610063,1202.0,0.0,0.69,0.0,0.0,0.0,20220929
002790,아모레퍼시픽그룹,1973-04-30,28050,2308829040000,190251,5414936550,82458180,36853.0,14.1,0.76,1989.0,1.6,450.0,20220929
010780,아이에스동서,1986-01-27,30050,931412070900,193347,5947453550,30892606,40644.0,8.72,0.74,3447.0,3.99,1200.0,20220929
139990,아주스틸,2021-08-20,9540,252618404950,27780,267250790,26452189,8901.0,6.54,1.07,1459.0,0.0,0.0,20220929
018250,애경산업,2018-03-22,11900,315598723250,24685,296159100,26409935,13210.0,19.83,0.9,600.0,1.68,200.0,20220929
161000,애경케미칼,2012-09-17,9760,478216809470,181000,1805123130,48648709,14384.0,4.24,0.68,2302.0,5.64,550.0,20220929
007460,에이프로젠,1995-07-08,952,725209715351,2830443,2765100942,760975567,1687.0,0.0,0.56,0.0,0.0,0.0,20220929
181710,엔에이치엔,2013-08-29,21750,788776636200,54185,1201734450,36017198,53297.0,6.51,0.41,3341.0,0.0,0.0,20220929
097520,엠씨넥스,2021-07-06,27000,489893197000,73320,2038763150,17977732,16767.0,12.11,1.61,2229.0,1.85,500.0,20220929
015360,예스코홀딩스,1996-12-24,33450,200400000000,2230,74204100,6000000,114939.0,6.61,0.29,5064.0,6.73,2250.0,20220929
006980,우성,1988-10-10,20500,64272000000,6541,137443500,3090000,67106.0,0.0,0.31,0.0,0.73,150.0,20220929
016880,웅진,1994-11-05,1140,91116871200,980677,1141137200,79927080,762.0,3.94,1.5,289.0,0.0,0.0,20220929
011330,유니켐,1989-12-14,1135,82401160530,232536,263985265,72921381,1521.0,21.83,0.75,52.0,2.64,30.0,20220929
003460,유화증권,1987-08-24,2315,130132042425,27569,62948960,56702415,8013.0,14.84,0.29,156.0,5.62,130.0,20220929
025820,이구산업,1995-08-18,2530,84775470000,353953,919629005,33442000,3669.0,4.02,0.69,630.0,1.98,50.0,20220929
214320,이노션,2015-07-17,41500,832000000000,10903,454815700,20000000,41003.0,12.6,1.01,3294.0,4.34,1800.0,20220929
139480,이마트,2011-06-10,85300,2383382524500,181831,15584819400,27875819,369202.0,1.52,0.23,56152.0,2.34,2000.0,20220929
003120,일성신약,1985-01-14,115500,311220000000,56762,6490905500,2660000,225529.0,0.0,0.51,0.0,0.65,750.0,20220929
194370,제이에스코퍼레이션,2016-02-04,14700,198033674850,48066,729760400,13335601,16003.0,3.79,0.92,3876.0,4.08,600.0,20220929
063160,종근당바이오,2001-12-11,21600,119319673500,9490,209274200,5485962,29437.0,0.0,0.73,0.0,0.46,100.0,20220929
035000,지투알,1999-08-11,5780,95925298110,4708,27298780,16567409,9942.0,5.42,0.58,1067.0,6.06,350.0,20220929
088790,진도,2006-03-28,2460,30621450240,65226,162239110,12447744,8077.0,8.57,0.3,287.0,1.63,40.0,20220929
051630,진양화학,2001-01-29,3800,59803000000,56309,213799305,15800000,1953.0,0.0,1.95,0.0,0.0,0.0,20220929
029460,케이씨,1997-11-25,14450,191112020400,23231,335740650,13554044,53833.0,3.44,0.27,4200.0,2.08,300.0,20220929
145270,케이탑리츠,2012-01-31,927,44456215950,85298,78962495,48060774,,,,,,,20220929
005070,코스모신소재,1987-09-28,51400,1584644085200,453493,24159208200,30650756,6831.0,85.1,7.52,604.0,0.0,0.0,20220929
007980,태평양물산,1994-12-27,1485,70539144955,255254,389156150,48149587,3585.0,0.0,0.41,0.0,0.0,0.0,20220929
078000,텔코웨어,2004-07-20,8900,86160029280,20492,181598350,9702706,19441.0,27.64,0.46,322.0,5.62,500.0,20220929
363280,티와이홀딩스,2020-09-22,11850,608604752600,80129,972310600,50929268,38262.0,2.96,0.31,4004.0,0.0,0.0,20220929
036580,팜스코,1999-10-25,4210,153890081170,195686,836185740,36727943,8484.0,47.84,0.5,88.0,2.38,100.0,20220929
071090,하이스틸,2003-02-17,3600,74607485345,525462,1989196460,20191471,6894.0,6.25,0.52,576.0,1.11,40.0,20220929
019490,하이트론씨스템즈,1998-11-04,2470,23739723280,0,0,9611224,2159.0,0.0,1.14,0.0,0.0,0.0,20220929
002200,한국수출포장공업,1974-06-28,24450,96800000000,4591,111179100,4000000,68809.0,5.93,0.36,4120.0,2.86,700.0,20220929
000240,한국앤컴퍼니,1968-12-27,12400,1177196976000,70937,885996900,94935240,39349.0,5.92,0.32,2094.0,4.84,600.0,20220929
123890,한국자산신탁,2016-07-13,3130,384950919960,78745,246308830,123977752,6940.0,3.56,0.45,878.0,7.03,220.0,20220929
015760,한국전력공사,1989-08-10,19700,12646692316900,1065691,20983145600,641964077,99334.0,0.0,0.2,0.0,0.0,0.0,20220929
025890,한국주강,1997-07-18,2520,28442786385,53095,134354260,11309259,2518.0,0.0,1.0,0.0,0.0,0.0,20220929
004150,한솔홀딩스,1972-05-17,3115,130226588700,51684,160906305,42008577,12394.0,6.06,0.25,514.0,3.85,120.0,20220929
011700,한신기계공업,1987-07-24,6250,205059674320,686326,4392241080,32446151,2791.0,46.99,2.24,133.0,0.72,45.0,20220929
300720,한일시멘트,2018-08-06,11400,796507710000,92572,1078351250,69261540,20557.0,9.67,0.55,1179.0,4.74,540.0,20220929
101530,해태제과식품,2016-05-11,6150,179359623520,10037,62052720,29116822,9762.0,0.0,0.63,0.0,3.25,200.0,20220929
086280,현대글로비스,2005-12-26,163500,6131250000000,76929,12718910500,37500000,154732.0,7.83,1.06,20877.0,2.32,3800.0,20220929
329180,현대중공업,2021-09-17,116500,10297681456000,184702,21647240500,88773116,63015.0,0.0,1.85,0.0,0.0,0.0,20220929
378850,화승알앤에이,2021-03-15,3610,66762584845,1519636,5800189415,18993623,3175.0,12.03,1.14,300.0,0.69,25.0,20220929
094280,효성 ITX,2007-10-25,13550,158347340000,8827,120010550,11558200,8676.0,11.21,1.56,1209.0,5.54,750.0,20220929
005870,휴니드테크놀러지스,1991-09-03,5910,83566808800,154937,928925040,14116015,10174.0,5.95,0.58,994.0,0.0,0.0,20220929
084180,EV수성,2005-12-16,1440,89312993625,505084,724701175,62675785,579.0,0.0,2.49,0.0,0.0,0.0,20220929
021320,KCC건설,2001-08-21,5500,118128000000,34624,192878440,21400000,22186.0,2.33,0.25,2363.0,3.27,180.0,20220929
036670,KCI,2001-01-03,8390,94329900000,11694,98792470,11270000,7674.0,8.89,1.09,944.0,2.38,200.0,20220929
151860,KG ETS,2013-07-24,9570,347040000000,571469,5654758520,36000000,8862.0,6.89,1.08,1389.0,1.25,120.0,20220929
122450,KX,2011-05-25,6050,276549380400,45176,278172610,45335964,5636.0,6.75,1.07,896.0,0.0,0.0,20220929
160550,NEW,2014-12-23,5640,157111376780,179826,1042846780,27906106,4617.0,0.0,1.22,0.0,0.0,0.0,20220929
950110,SBI핀테크솔루션즈,2012-12-17,4275,104508286300,2342,10126655,24052540,,,,,,,20220929
040610,SG&G,2000-04-27,1545,52494281840,124688,194112075,34087196,8743.0,3.5,0.18,441.0,0.0,0.0,20220929
184230,SGA솔루션즈,2013-12-20,778,42211847496,190409,148594884,54187224,793.0,21.03,0.98,37.0,0.0,0.0,20220929
073570,WI,2004-01-06,1800,141988052115,5478402,9759081615,80904873,392.0,0.0,4.59,0.0,0.0,0.0,20220929
052220,iMBC,2005-01-21,4480,102925000000,36101597,166869090715,23000000,2403.0,93.33,1.86,48.0,0.0,0.0,20220929
078890,가온미디어,2005-07-12,6100,99195144540,141662,887068820,16155561,11854.0,4.39,0.51,1391.0,1.64,100.0,20220929
053950,경남제약,2001-11-06,1910,58922669150,200825,389088995,30849565,3199.0,0.0,0.6,0.0,0.0,0.0,20220929
198440,고려시멘트,2014-08-13,2510,80589499200,244349,627898535,31979960,3663.0,17.31,0.69,145.0,0.6,15.0,20220929
014570,고려제약,2000-12-07,6910,77110000000,99513,705235580,11000000,7112.0,8.35,0.97,828.0,2.46,170.0,20220929
060480,국일신동,2014-12-29,2740,30275700000,45445,125729475,11090000,4285.0,35.13,0.64,78.0,1.82,50.0,20220929
307750,국전약품,2018-12-19,10800,525041178300,21698485,232669377440,49069269,1695.0,118.68,6.37,91.0,0.09,10.0,20220929
049080,기가레인,2013-12-19,1290,102619995800,822735,1096003105,79243240,785.0,26.33,1.64,49.0,0.0,0.0,20220929
187790,나노,2014-05-08,1035,28015064325,206969,218576095,27067695,1171.0,0.0,0.88,0.0,0.0,0.0,20220929
190510,나무가,2015-11-12,10200,156522312300,558975,5978706200,15196341,4157.0,8.76,2.45,1164.0,0.0,0.0,20220929
267320,나인테크,2017-06-22,2980,117401730920,294430,899772280,39396554,656.0,0.0,4.54,0.0,0.0,0.0,20220929
111710,남화산업,2018-11-29,6670,139174880000,7178,48386780,20588000,7377.0,10.0,0.9,667.0,3.0,200.0,20220929
091590,남화토건,2012-01-31,5840,68679000000,15386,91520840,11740000,12722.0,5.41,0.46,1080.0,2.57,150.0,20220929
039560,다산네트웍스,2000-06-22,3930,143704310100,90747,364682480,36380838,4962.0,0.0,0.79,0.0,0.0,0.0,20220929
007720,대명소노시즌,1994-01-06,712,71769920400,49712,35525454,100800450,1359.0,0.0,0.52,0.0,0.0,0.0,20220929
036480,대성미생물,2000-04-04,10000,38570000000,38850,402822500,3800000,9738.0,44.05,1.03,227.0,0.75,75.0,20220929
025440,대성엘텍,1995-05-22,630,90487500000,194064,125605771,142500000,345.0,0.0,1.83,0.0,0.0,0.0,20220929
005710,대원산업,1993-06-21,4995,104395896000,15977,80931680,20037600,18556.0,3.06,0.27,1634.0,2.5,125.0,20220929
010170,대한광통신,1994-11-07,2500,187672435625,746383,1925825630,73741625,1401.0,0.0,1.78,0.0,0.0,0.0,20220929
060900,대한그린파워,2002-09-17,722,124060925990,2214317,1602694835,172786805,233.0,0.0,3.1,0.0,0.0,0.0,20220929
299170,더블유에스아이,2018-09-21,1550,46393202835,324700,520594215,30027963,1105.0,6.33,1.4,245.0,0.0,0.0,20220929
067990,도이치모터스,2004-12-03,6020,192935389350,229830,1414214000,31890147,10950.0,5.05,0.55,1193.0,5.81,350.0,20220929
086450,동국제약,2007-05-29,16650,733590000000,61321,1026207600,44460000,10165.0,14.53,1.64,1146.0,1.08,180.0,20220929
032960,동일기연,1997-07-18,10350,37442045000,47916,496094450,3635150,17895.0,4.48,0.58,2312.0,0.39,40.0,20220929
073190,듀오백,2004-02-06,2185,25731286000,7353,15834265,11968040,2193.0,0.0,1.0,0.0,0.0,0.0,20220929
180400,디엑스앤브이엑스,2015-11-20,7740,222082929900,0,0,28692885,1235.0,0.0,6.27,0.0,0.0,0.0,20220929
043360,디지아이,2001-07-20,2825,25695000000,22890,65661470,9000000,5102.0,0.0,0.55,0.0,0.0,0.0,20220929
068930,디지털대성,2003-10-17,7180,211287239510,36758,257939240,29800739,5502.0,10.85,1.3,662.0,4.18,300.0,20220929
105740,디케이락,2010-11-12,9120,77446237440,64133,598038800,8491912,11709.0,8.56,0.78,1065.0,2.19,200.0,20220929
200350,래몽래인,2021-12-30,18350,116721379350,86846,1635488750,6258519,7145.0,39.46,2.57,465.0,0.0,0.0,20220929
141080,레고켐바이오,2013-05-10,36500,889499242800,148465,5514683050,24303258,9497.0,0.0,3.84,0.0,0.0,0.0,20220929
090360,로보스타,2011-10-17,17250,170625000000,75443,1349634650,9750000,8829.0,102.68,1.95,168.0,0.0,0.0,20220929
038060,루멘스,2006-08-08,963,46419461585,137662,133515286,48103069,1568.0,0.0,0.61,0.0,0.0,0.0,20220929
012700,리드코프,1996-01-19,9530,253882896000,2571918,23822075960,26446135,16788.0,6.07,0.57,1570.0,8.39,800.0,20220929
100030,모바일리더,2010-05-25,22050,72405893700,15532,340381250,3283714,16734.0,6.32,1.32,3487.0,0.0,0.0,20220929
049950,미래컴퍼니,2005-01-04,21200,182040584000,230311,5134922250,8586820,13548.0,25.33,1.56,837.0,0.47,100.0,20220929
323990,박셀바이오,2020-09-22,40400,617292650000,728515,30145056100,15223000,1976.0,0.0,20.45,0.0,0.0,0.0,20220929
267790,배럴,2018-02-01,5730,45105060000,7396,42490380,7885500,4611.0,0.0,1.24,0.0,0.0,0.0,20220929
177350,베셀,2015-06-19,4920,60791559570,176072,888471245,12393794,3268.0,6.85,1.51,718.0,0.0,0.0,20220929
250000,보라티알,2017-06-08,10250,69532549900,33775,350583350,6750733,9223.0,10.73,1.11,955.0,1.95,200.0,20220929
099390,브레인즈컴퍼니,2021-08-19,6230,51630100070,18232,116360740,8208283,4960.0,9.51,1.26,655.0,1.93,120.0,20220929
064480,브리지텍,2008-06-04,4070,48347862500,97063,393480615,11952500,3458.0,16.61,1.18,245.0,2.95,120.0,20220929
082800,비보존 헬스케어,2005-11-18,545,127553231715,1193030,662061581,234042627,501.0,0.0,1.09,0.0,0.0,0.0,20220929
138580,비즈니스온,2017-11-30,7160,161727688710,62553,451180060,22556163,2830.0,27.43,2.53,261.0,2.79,200.0,20220929
018310,삼목에스폼,1996-05-03,14300,208740000000,39575,563082000,14700000,29100.0,5.88,0.49,2432.0,0.7,100.0,20220929
054090,삼진엘앤디,2004-02-06,2280,56907048960,494089,1155280025,24959232,3830.0,57.0,0.6,40.0,2.19,50.0,20220929
024950,삼천리자전거,1995-01-04,6670,89065701670,30248,204597070,13273577,8181.0,18.53,0.82,360.0,2.25,150.0,20220929
017480,삼현철강,2001-01-09,4860,75295357550,53143,258096065,15702890,11401.0,2.96,0.43,1644.0,6.17,300.0,20220929
107600,새빗켐,2022-08-04,130000,627124485500,305767,42243415800,4754545,3828.0,103.34,33.96,1258.0,0.0,0.0,20220929
079650,서산,2005-01-21,1660,33300000000,24520,40845925,20000000,3352.0,8.43,0.5,197.0,0.0,0.0,20220929
189860,서전기전,2014-12-24,6680,64593874800,109563,745812550,9698780,3845.0,0.0,1.74,0.0,0.0,0.0,20220929
171090,선익시스템,2017-09-20,18950,174513885200,270400,5331071000,9209176,9655.0,0.0,1.96,0.0,0.0,0.0,20220929
086710,선진뷰티사이언스,2021-01-27,5010,61870629600,17475,88841070,12203280,3825.0,50.61,1.31,99.0,0.4,20.0,20220929
043260,성호전자,2001-11-29,1475,79574022160,1509830,2311939145,53405384,1762.0,24.58,0.84,60.0,0.0,0.0,20220929
100700,세운메디칼,2008-09-30,2710,118260000000,25454,69489040,43800000,2636.0,9.54,1.03,284.0,1.85,50.0,20220929
258830,세종메디칼,2018-05-29,4680,185032324750,14436145,67691003685,40666445,1402.0,0.0,3.34,0.0,0.0,0.0,20220929
068940,셀피글로벌,2010-10-19,1860,69293725345,1991895,3878676795,36760597,235.0,0.0,7.91,0.0,0.0,0.0,20220929
328380,솔트웨어,2019-08-20,1740,55337439830,119035,213372585,31894778,0.0,0.0,0.0,0.0,0.0,0.0,20220929
253450,스튜디오드래곤,2017-11-24,66100,1980936210000,117242,7819485800,30014185,22785.0,50.81,2.9,1301.0,0.0,0.0,20220929
020710,시공테크,1999-08-13,4300,86306510850,131278,577075050,20047970,5886.0,29.45,0.73,146.0,1.16,50.0,20220929
131090,시큐브,2011-12-21,1030,44220000000,85266,86320004,44000000,927.0,8.66,1.11,119.0,2.43,25.0,20220929
290520,신도기연,2020-07-06,3440,53920890370,28844,98599630,15929362,4001.0,33.4,0.86,103.0,0.0,0.0,20220929
226330,신테카바이오,2019-12-17,7930,105978893440,65741,523642430,13517716,2046.0,0.0,3.88,0.0,0.0,0.0,20220929
222420,쎄노텍,2015-08-06,1560,67143965490,149832,238282030,42766857,775.0,50.32,2.01,31.0,0.0,0.0,20220929
297090,씨에스베어링,2019-11-21,8710,237060000000,435192,3901490930,27000000,2705.0,0.0,3.22,0.0,0.0,0.0,20220929
101240,씨큐브,2011-11-08,6450,64276086560,19188,123447870,10138184,6651.0,16.45,0.97,392.0,1.86,120.0,20220929
260930,씨티케이,2017-12-07,6710,128428164240,24202,161622970,19341591,9048.0,0.0,0.74,0.0,1.49,100.0,20220929
357580,아모센스,2021-06-25,12200,138320938600,76959,978223250,11200076,3025.0,0.0,4.03,0.0,0.0,0.0,20220929
332370,아이디피,2020-08-24,3885,25883765700,158786,641275755,6636863,3100.0,12.1,1.25,321.0,3.86,150.0,20220929
289010,아이스크림에듀,2019-07-11,3880,49462222265,66173,255059585,12864037,5316.0,0.0,0.73,0.0,0.0,0.0,20220929
040910,아이씨디,2011-08-05,7690,137116484670,22192,169558950,18065413,10289.0,170.89,0.75,45.0,2.6,200.0,20220929
031310,아이즈비전,1997-07-25,2425,40853146530,53733,134383760,16439898,8222.0,2.1,0.29,1157.0,0.0,0.0,20220929
032080,아즈텍WB,2000-10-26,1785,38254031620,189845,339351240,21491029,5274.0,3.25,0.34,550.0,2.8,50.0,20220929
013310,아진산업,2015-12-22,2625,101091146110,455463,1227998190,38806582,5455.0,42.34,0.48,62.0,0.0,0.0,20220929
123750,알톤스포츠,2010-07-02,3120,39449789215,554386,1799649775,12746297,2172.0,8.17,1.44,382.0,0.0,0.0,20220929
085810,알티캐스트,2013-12-06,1490,43638080430,123037,184406215,29685769,2291.0,0.0,0.65,0.0,0.0,0.0,20220929
293780,압타바이오,2019-06-12,13250,296574917800,188280,2581333300,22298866,2778.0,0.0,4.77,0.0,0.0,0.0,20220929
196300,애니젠,2016-12-07,8200,46165061440,7627,62958690,5602556,3499.0,0.0,2.34,0.0,0.0,0.0,20220929
263540,어스앤에어로스페이스,2017-09-15,10900,84297842300,0,0,7733747,693.0,0.0,15.73,0.0,0.0,0.0,20220929
238120,얼라인드,2016-11-03,8060,57371795040,9358,74580910,7189448,3754.0,10.45,2.15,771.0,0.0,0.0,20220929
270660,에브리봇,2021-07-28,14750,181041428700,374268,5860128600,12191342,4704.0,17.48,3.14,844.0,2.37,350.0,20220929
260970,에스앤디,2021-09-29,17500,71039850000,6615,116052300,4059420,16986.0,7.51,1.03,2331.0,0.86,150.0,20220929
306040,에스제이그룹,2019-11-18,17800,175118447000,32450,591167700,9865828,10685.0,7.53,1.67,2365.0,2.53,450.0,20220929
234300,에스트래픽,2017-12-05,3165,83236573420,121601,395002365,26133932,1228.0,0.0,2.58,0.0,0.0,0.0,20220929
054630,에이디칩스,2001-11-13,256,20485331477,216442,56634647,79709461,440.0,0.0,0.58,0.0,0.0,0.0,20220929
096690,에이루트,2010-12-01,514,83389685064,852331,444186762,160983948,920.0,0.0,0.56,0.0,0.0,0.0,20220929
298380,에이비엘바이오,2018-12-19,20800,993669591900,1575705,33155174300,47658014,1187.0,0.0,17.52,0.0,0.0,0.0,20220929
205100,엑셈,2014-11-07,3465,128065600960,69024,244533670,36382273,2485.0,10.79,1.39,321.0,0.0,0.0,20220929
208860,엔지스테크널러지,2016-07-28,2205,25233717915,0,0,11443863,539.0,0.0,4.09,0.0,0.0,0.0,20220929
182400,엔케이맥스,2015-10-23,13150,525128722800,680556,9327491850,39782479,3082.0,0.0,4.27,0.0,0.0,0.0,20220929
069410,엔텔스,2007-06-20,4645,47843328080,41772,199264275,10244824,5287.0,11.17,0.88,416.0,0.0,0.0,20220929
096870,엘디티,2008-05-02,3455,22906912000,38377,132871745,6678400,2015.0,10.34,1.71,334.0,0.0,0.0,20220929
061970,엘비세미콘,2011-01-31,7190,317438292000,133880,982719010,43784592,5222.0,9.68,1.38,743.0,0.7,50.0,20220929
060850,영림원소프트랩,2020-08-12,8210,66674200000,4618,38108900,8131000,4629.0,13.53,1.77,607.0,1.34,110.0,20220929
048260,오스템임플란트,2007-02-07,117200,1681428890900,96257,11428314600,14285717,15220.0,63.76,7.7,1838.0,0.26,300.0,20220929
067170,오텍,2003-11-14,5170,79574597850,42081,220844110,15391605,9973.0,0.0,0.52,0.0,2.51,130.0,20220929
273060,와이즈버즈,2017-08-07,1060,54244050650,46604,49597705,50459582,835.0,18.6,1.27,57.0,1.89,20.0,20220929
082850,우리바이오,2005-07-29,3090,149546523360,340071,1077811660,47931578,3387.0,4.12,0.91,750.0,0.0,0.0,20220929
074600,원익QnC,2003-12-12,20950,554676800000,442287,9640761650,26288000,11705.0,9.37,1.79,2235.0,0.72,150.0,20220929
014190,원익큐브,1996-04-26,1850,66374823750,243607,470121800,35399906,2677.0,6.23,0.69,297.0,0.0,0.0,20220929
336570,원텍,2019-12-19,2440,210629421420,278368,686074155,87036951,0.0,0.0,0.0,0.0,0.0,0.0,20220929
008370,원풍,1992-12-18,4455,53520000000,11068,49761615,12000000,6859.0,10.17,0.65,438.0,3.82,170.0,20220929
044340,위닉스,2000-10-24,9470,168725132000,15499,147637230,17873425,12576.0,7.53,0.75,1257.0,5.28,500.0,20220929
112040,위메이드,2009-12-18,45800,1552970403900,235072,11054476050,33796962,18883.0,4.91,2.43,9319.0,1.42,650.0,20220929
101730,위메이드맥스,2009-06-03,13650,454480735800,171867,2415761050,33295292,1456.0,0.0,9.38,0.0,0.0,0.0,20220929
089850,유비벨록스,2010-06-18,13350,95350339800,29752,410357400,7115697,13695.0,7.35,0.97,1817.0,0.0,0.0,20220929
264450,유비쿼스,2017-03-31,14550,149075022300,16183,237163050,10245706,12449.0,5.17,1.17,2812.0,3.85,560.0,20220929
049520,유아이엘,2001-08-02,2995,65245883320,13639,40584775,21784936,6655.0,0.0,0.45,0.0,0.0,0.0,20220929
430700,유안타제9호스팩,2022-08-04,2125,11135000000,22149,46913260,5240000,0.0,0.0,0.0,0.0,0.0,0.0,20220929
388800,유진스팩7호,2021-09-13,2155,10796550000,5845,12511075,5010000,0.0,0.0,0.0,0.0,0.0,0.0,20220929
413630,유진스팩8호,2022-03-31,2115,12520800000,3231,6816805,5920000,0.0,0.0,0.0,0.0,0.0,0.0,20220929
263050,유틸렉스,2018-12-24,7230,265395323100,9267535,70324386110,36758355,2481.0,0.0,2.91,0.0,0.0,0.0,20220929
039020,이건홀딩스,2000-05-04,3250,73287380705,103251,337023195,22584709,7111.0,9.62,0.46,338.0,2.15,70.0,20220929
073490,이노와이어리스,2005-02-04,23900,162037933200,39488,973916850,6737544,17602.0,10.62,1.36,2250.0,1.05,250.0,20220929
053350,이니텍,2001-11-15,3190,63726749520,23157,74674180,19790916,6209.0,11.64,0.51,274.0,0.63,20.0,20220929
115610,이미지스,2010-02-26,2000,30656552000,56940,116481165,15328276,560.0,19.8,3.57,101.0,0.0,0.0,20220929
024810,이화전기,1994-12-29,705,86966687815,746336,534882035,123008045,2780.0,2.29,0.25,308.0,0.0,0.0,20220929
041830,인바디,2000-12-14,19250,263412803500,61233,1194054300,13683782,14104.0,7.37,1.36,2613.0,1.04,200.0,20220929
277410,인산가,2017-09-29,1780,57642361220,100144,179528930,32383349,1556.0,8.52,1.14,209.0,4.49,80.0,20220929
037330,인지디스플레,1999-12-14,1495,65388983760,40822,61016775,43885224,4273.0,13.23,0.35,113.0,3.34,50.0,20220929
150840,인트로메딕,2013-12-19,5850,223669017000,0,0,38234020,1351.0,0.0,4.33,0.0,0.0,0.0,20220929
289220,자이언트스텝,2021-03-24,17400,384933885000,124156,2231259950,21996222,5807.0,0.0,3.0,0.0,0.0,0.0,20220929
049630,재영솔루텍,2003-01-24,596,48265930717,100015,59971760,81945553,737.0,0.0,0.81,0.0,0.0,0.0,20220929
089790,제이티,2006-10-27,6060,63234094690,105555,651257050,10315513,4591.0,4.37,1.32,1387.0,0.0,0.0,20220929
033340,좋은사람들,1997-11-03,1055,52653176320,0,0,49908224,959.0,0.0,1.1,0.0,0.0,0.0,20220929
388050,지투파워,2022-04-01,6050,111127061100,1006470,6424510520,18217551,198.0,40.33,30.56,150.0,0.0,0.0,20220929
036890,진성티이씨,2000-07-20,8150,184354597600,94668,791135460,22482268,8441.0,9.52,0.97,856.0,2.45,200.0,20220929
362320,청담글로벌,2022-06-03,7950,164615832900,880658,7381481440,20551290,1715.0,20.49,4.64,388.0,0.0,0.0,20220929
047820,초록뱀미디어,2002-12-24,11650,256209883600,63244,758929300,21712702,15090.0,0.0,0.77,0.0,0.0,0.0,20220929
317530,캐리소프트,2019-10-29,5000,35432487640,30430,156537210,6961196,1763.0,0.0,2.84,0.0,0.0,0.0,20220929
